I
1100 Version - data cycle 2306, build 20240704, metadata AwyXP1100. Copyright (c) 2024 Navigraph, Datasource Jeppesen

KOPER LI 11   ANC LI  3 F 2 250 305 M736
KOPER LI 11 IPDAB LI 11 F 2 250 305 M196
KOPER LI 11 LUMAV LI 11 N 1  80 305 L12
KOPER LI 11 LUMAV LI 11 N 2  80 305 L12
KOPER LI 11 OSTEG LI 11 N 1 100 305 L614
KOPER LI 11 OSTEG LI 11 N 2 100 305 L614
KOPEX EK 11 LANGO EK 11 N 1  35 660 M611
KOPEX EK 11 LANGO EK 11 N 2  35 660 M611
KOPEX EK 11 LUPUR EK 11 N 1  35 660 M611
KOPEX EK 11 LUPUR EK 11 N 2  35 660 M611
KOPFY K3 11 STEEL K3 11 N 1  50 179 V532
KOPFY K3 11 VACUS K3 11 N 1  50 179 V532
KOPIM ES 11 LASGI EK 11 F 1  95 660 N872
KOPIM ES 11 LASGI EK 11 F 2  95 660 N872
KOPLI UH 11 NORUS UH 11 N 1  65 335 W135
KOPLI UH 11 NORUS UH 11 N 2  65 335 W135
KOPLI UH 11 SUTOS UH 11 N 2 265 540 P140
KOPLI UH 11 UTOKA UH 11 N 2 265 540 P140
KOPMI SB 11 MOXIK SB 11 F 2 250 600 UZ23
KOPMI SB 11 NELOV SB 11 F 2 250 600 UL795
KOPOK UN 11 NOPUS ZM 11 N 1 185 540 R366
KOPOK UN 11 NOPUS ZM 11 N 2 185 540 R366
KOPOL UN 11 KUDIT UN 11 N 1  75 540 R817
KOPOL UN 11 KUDIT UN 11 N 2  75 540 R817
KOPON UM 11 PENAT UM 11 N 1  95 480 L749
KOPON UM 11 PENAT UM 11 N 2  95 480 L749
KOPON UM 11 TADIG UM 11 N 1  95 460 M856
KOPON UM 11 TADIG UM 11 N 2  95 460 M856
KOPOR LF 11 ABNUR LF 11 F 2 265 500 UM976
KOPOR LF 11 EGOZE LF 11 F 2 195 500 UN874
KOPOR LF 11 PIREG LF 11 F 2 195 500 UM733
KOPOR LF 11 SOMIL LF 11 F 2 195 500 UY376
KOPOX FO 11 SIRPA FP 11 N 2 250 460 UR979
KOPPI LS 11 BIRKI LS 11 F 1  80 195 T627
KOPPS K6 11 PLEXS K6 11 N 1  26 179 V252
KOPPY K6 11 SARDI K6 11 N 1  40 179 T320-V139-V268-V308
KOPRY LH 11 RASIN LD 11 N 1  50 205 M986
KOPSI SA 11 PAMAL SA 11 N 2 290 450 UT653
KOPSI SA 11 SOLER SA 11 N 2 250 450 UL531-UZ105
KOPSI SA 11 VURAK SA 11 N 2 290 450 UT653
KOPUL EG 11 IDITU EG 11 F 1 140 430 Q63
KOPUL EG 11 IDITU EG 11 F 2 140 430 Q63
KOPUL EG 11 UGBET EG 11 F 2 320 430 Q60
KOPUL EG 11 UNSAD EG 11 F 1 120 430 L610
KOPUL EG 11 UNSAD EG 11 F 2 120 430 L610
KORAD UN 11 LUNOS UE 11 N 1 155 540 G932
KORAD UN 11 LUNOS UE 11 N 2 155 540 G932
KORAD UN 11 MOLOD UN 11 N 1 155 540 G932
KORAD UN 11 MOLOD UN 11 N 2 155 540 G932
KORAG UA 11 LAKOH UT 11 N 1  30 510 B163
KORAG UA 11 LAKOH UT 11 N 2  30 510 B163
KORAG UA 11 RINIT UA 11 N 1 120 510 N154
KORAG UA 11 RINIT UA 11 N 2 120 510 N154
KORAG UA 11 SIGFU UT 11 N 1  30 510 R227
KORAG UA 11 SIGFU UT 11 N 2  30 510 R227
KORAG UA 11 VADOD UT 11 N 1 120 510 N102
KORAG UA 11 VADOD UT 11 N 2 120 510 N102
KORAK EI 11 RIKUL EI 11 F 1  75  95 L975
KORAL GC 11 SONSO GM 11 F 1  65 195 G5
KORAL GC 11 SONSO GM 11 F 2 195 460 UG5-UN871
KORAS FZ 11 NEPLI FZ 11 N 2 245 600 UQ580
KORAS FZ 11 VORAG FZ 11 N 2 245 600 UQ580
KORAS FZ 11 XUNEP FZ 11 N 2 245 600 UV30
KORAV LE 11 KORUL LE 11 N 1 145 245 R1-UN728
KORAV LE 11 KORUL LE 11 N 2 145 245 UN728
KORBO SE 11 OPNUM SE 11 N 1 150 245 A566
KORBO SE 11 OSUBU SP 11 N 1  80 240 A566
KORBO SE 11 YAUPI SE 11 N 1  90 245 W27
KORBU SU 11 SISEL SU 11 N 1  30 245 W15
KORED LS 11 KONOL LS 11 F 1 100 660 N871
KORED LS 11 KONOL LS 11 F 2 100 660 N871
KOREG UK 11 RAPUL UK 11 N 1 105 660 Y179
KOREG UK 11 RAPUL UK 11 N 2 105 660 Y179
KOREG UK 11 RIMDA UK 11 N 2 275 660 N191
KOREG UK 11 TADID UK 11 N 1 105 660 Y179
KOREG UK 11 TADID UK 11 N 2 105 660 Y179
KORER LF 11 LENSU LF 11 N 1 115 195 R66-V30
KORER LF 11 NORMI LF 11 F 2 195 500 UN26
KORER LF 11 RIMON LF 11 N 1  75 195 R66-V30
KORER LF 11 TERPO LF 11 N 2 195 500 UM616
KORET ES 11 LATKU ES 11 F 1  95 660 L727-L996
KORET ES 11 LATKU ES 11 F 2  95 660 L727-L996
KOREX LD 11 OBALA LD 11 F 1  80 205 L615
KORGA SA 11 ROGAS SA 11 N 1 150 245 W33
KORGA SA 11 SILUS SA 11 N 1  50 245 W33
KORGU SB 11 NELOX SB 11 N 1 150 245 Z4
KORHE UL 11 AKEGA UL 11 F 1  55 540 M131
KORHE UL 11 AKEGA UL 11 F 2  55 540 M131
KORHE UL 11 ODEDA UL 11 N 1  75 540 P157
KORHE UL 11 ODEDA UL 11 N 2  75 540 P157
KORHE UL 11 UNEBO UL 11 N 1  75 540 P157
KORHE UL 11 UNEBO UL 11 N 2  75 540 P157
KORIB US 11 LUGIK US 11 F 1  65 540 A925
KORIB US 11 LUGIK US 11 F 2  65 540 A925
KORIL FE 11 LURTI FE 11 N 1  65 245 L433
KORIP UE 11 KURAG UE 11 N 1 115 265 G495
KORIP UE 11 KURAG UE 11 N 2 265 540 N622
KORIP UE 11 RODOK UE 11 N 1 115 265 G495
KORIP UE 11 RODOK UE 11 N 2 265 540 N622
KORIR UW 11 LOPDA UW 11 N 1  65 540 T750
KORIR UW 11 LOPDA UW 11 N 2  65 540 T750
KORIR UW 11 OKDIS UW 11 N 1 185 540 T692
KORIR UW 11 OKDIS UW 11 N 2 185 540 T692
KORIR UW 11 PODUT UW 11 N 1  65 540 T750
KORIR UW 11 PODUT UW 11 N 2  65 540 T750
KORIR UW 11 RUSUR UW 11 N 1  65 540 M158
KORIR UW 11 RUSUR UW 11 N 2  65 540 M158
KORIR UW 11 SOMUG UW 11 N 1 205 540 T692
KORIR UW 11 SOMUG UW 11 N 2 205 540 T692
KORIS LE 11 XULIM LE 11 N 1  95 145 G5-UL27
KORIS LE 11 XULIM LE 11 F 2 145 660 UL27
KORIT UE 11 NEBAT UE 11 N 1 105 405 W198
KORIT UE 11 NEBAT UE 11 N 2 105 405 W198
KORKO SC 11 CAUKE SC 11 F 1  50 245 Q802
KORKO SC 11 CAUKE SC 11 F 2 250 450 UQ802
KORKY PA 11 TOMPY PA 11 N 1  49 175 T233
  KOR LG  2 PIKAD LG 11 N 1 100 245 L53
  KOR LG  2 PIKAD LG 11 N 2 250 660 UL53
  KOR LG  2 RILIN LG 11 N 1 110 245 N604
  KOR LG  2 RILIN LG 11 N 2 250 660 UN604
  KOR LG  2 RIMAX LG 11 F 1 120 245 L613
  KOR LG  2 RIMAX LG 11 F 2 260 660 UL613
KORNI SB 11 KUKAR SB 11 N 2 250 600 UL306
KORNI SB 11 LIVOT SB 11 N 2 250 600 UL306
KORNO LE 11 ABODA GM 11 F 1 125 195 A857
KORNO LE 11 ABODA GM 11 F 2 195 460 UN857
KORNR K7 11 WALTY K7 11 N 1  30 179 V115
KOROI NF 11 LINPA NF 11 N 1   0 290 Q420
KOROI NF 11 LINPA NF 11 N 2   0 290 Q420
KOROM UW 11 GUBOM UW 11 F 1  85 540 T788
KOROM UW 11 GUBOM UW 11 F 2  85 540 T788
KOROP UK 11 NALAD UK 11 N 1  85 660 L984
KOROP UK 11 NALAD UK 11 N 2  85 660 L984
KOROP UK 11 NIROV UK 11 N 1  85 660 L984
KOROP UK 11 NIROV UK 11 N 2  85 660 L984
KOROP UK 11 PEVUK UK 11 N 1  85 275 Y524
KOROP UK 11 UMOGA UK 11 F 2 275 660 P129
KOROS LG 11 GIKAS LG 11 F 2 260 660 UN133
KOROS LG 11 LUPIS LG 11 N 1  80 245 G33
KOROS LG 11 LUPIS LG 11 N 2 250 660 UG33
KOROT UL 11 ASBUL UL 11 F 1  55 540 P989
KOROT UL 11 ASBUL UL 11 F 2  55 540 P989
KOROT UL 11 RIPOG UL 11 N 1  55 265 T438
KORPO SB 11 XINGU SB 11 N 1 150 245 Z86
KORPU MP 11 UKLOS MP 11 N 1  30 195 G437
KORSA SB 11 USAMO SB 11 F 2 250 600 UZ14
KORSO SA 11 MAMKA SA 11 F 2 260 450 UN775
KORTA SA 11 PADAS SA 11 N 2 250 450 UN785
KORTA SA 11 URASI SA 11 N 1  50 245 N785
KORTI MH 11 MESKI MZ 11 N 2 200 600 UZ512
KORTI MH 11 TALAG MH 11 N 2 200 600 UZ512
KORTO TT 11 ESNUV SM 11 N 2 290 600 UL776
KORTO TT 11 LEPOD SY 11 N 1  35 245 G449
KORTO TT 11 LEPOD SY 11 N 2 250 600 UG449
KORTO TT 11 MITAK TT 11 N 1  60 245 G449
KORTO TT 11 VIBSI TT 11 N 2 290 600 UL776
KORTO TT 11 YOLKK TT 11 N 2 290 600 UL329
KORUP ED 11 ETNUS ED 11 F 2 285 315 T174
KORUT DN 11 ULVAB DR 11 N 2 245 460 UG854
KORUT DN 11 UNUTO DN 11 F 2 245 600 UG616
KOSAK UK 11 HONFA UK 11 F 1 115 660 Y179
KOSAK UK 11 HONFA UK 11 F 2 115 660 Y179
KOSAK UK 11 NITOK UK 11 N 1 105 660 N190
KOSAK UK 11 NITOK UK 11 N 2 105 660 N190
KOSAK UK 11 ODESE UK 11 N 1  85 660 N190
KOSAK UK 11 ODESE UK 11 N 2  85 660 N190
KOSAK UK 11 PEXON UK 11 N 1  85 660 L743
KOSAK UK 11 PEXON UK 11 N 2  85 660 L743
KOSAK UK 11 RAPUL UK 11 N 1  65 660 Y179
KOSAK UK 11 RAPUL UK 11 N 2  65 660 Y179
KOSAK UK 11 TARKA UK 11 N 1  95 660 L743
KOSAK UK 11 TARKA UK 11 N 2  95 660 L743
KOSBO SL 11 MUNET SL 11 N 1 170 240 T712
KOSEB EK 11 MONAK EK 11 F 1  35 660 T298
KOSEB EK 11 MONAK EK 11 F 2  35 660 T298
KOSEK ED 11 CINDY ED 11 F 1 115 245 L603-Z74
KOSEK ED 11 NOKDI ED 11 F 1 135 245 Z104
KOSEK ED 11 OLKAS ED 11 N 1 135 245 Z41
KOSEK ED 11 UBENO ED 11 F 1 135 245 Z93
KOSEL LE 11 BUDIT LE 11 F 1 145 660 UM445
KOSEL LE 11 BUDIT LE 11 F 2 145 660 UM445
KOSET LM 11   GZO LM  3 F 1  95 305 N982
KOSET LM 11   GZO LM  3 F 2  95 305 N982
KOSHI RJ 11 LELAD RJ 11 F 1 110 600 Y25
KOSHI RJ 11 LELAD RJ 11 F 2 110 600 Y25
KOSID US 11 NILET US 11 N 1  65 280 M864
KOSID US 11 NILET US 11 N 2  65 280 M864
KOSIR UK 11 LAMIV UK 11 N 1  65 660 L69
KOSIR UK 11 LAMIV UK 11 N 2  65 660 L69
KOSIR UK 11 ODNIV UK 11 N 1  65 660 L69
KOSIR UK 11 ODNIV UK 11 N 2  65 660 L69
KOSIV LY 11 KUKUN LQ 11 F 1 100 205 L615
KOSIV LY 11 TORTO LY 11 N 1  80 205 N732
KOSIX ED 11 ROSNO ED 11 N 1  50 660 L986
KOSIX ED 11 ROSNO ED 11 N 2  50 660 L986
KOSKA ES 11 KOLJA ES 11 F 1 245 285 N624
KOSKA ES 11 LATVI ES 11 F 1  95 285 L990
KOSKA RJ 11 MIURA RJ 11 N 1  30 600 Y821
KOSKA RJ 11 MIURA RJ 11 N 2  30 600 Y821
KOSKO SP 11 DIKOS SP 11 F 2 250 600 UT222
KOSKO SP 11 LIXIT SP 11 F 1 170 240 T334
KOSKO SP 11 LIXIT SP 11 F 2 250 600 UT334
KOSMO EK 11 MATEK ES 11 N 1  95 660 L983
KOSMO EK 11 MATEK ES 11 N 2  95 660 L983
KOSMO EK 11 MOSAT ES 11 F 1  35 660 P605
KOSMO EK 11 MOSAT ES 11 F 2  35 660 P605
KOSMU SV 11 OPKAT SV 11 N 2 250 600 UL304
KOSMU SV 11 USOTI SV 11 N 2 250 600 UW14
KOSNA UK 11 MIMKO UK 11 N 1 105 660 M850
KOSNA UK 11 MIMKO UK 11 N 2 105 660 M850
KOSNA UK 11 NIROV UK 11 N 1  85 660 M991
KOSNA UK 11 NIROV UK 11 N 2  85 660 M991
KOSNO SA 11 SIMES SA 11 N 2 250 450 UW15
KOSNO SA 11 VURAK SA 11 N 2 290 450 UT653
KOSOB EN 11 NELSU EN 11 F 1 135 660 Z108
KOSOB EN 11 NELSU EN 11 F 2 135 660 Z108
KOSOK FZ 11 RIVOM FN 11 N 1  70 245 G652
KOSOK FZ 11 RIVOM FN 11 N 2 245 460 UG652
KOSOK FZ 11 RUVIL FZ 11 N 2 245 600 UG652
KOSPI SU 11 NEMAS SU 11 N 1  30 245 W29
KOSUL UU 11 MEZET UW 11 F 2 285 420 T464-T521
KOSUL UU 11 OKSUD UU 11 F 1  65 540 T787
KOSUL UU 11 OKSUD UU 11 F 2  65 540 T787
KOSUM UN 11 OKASA UN 11 N 1 255 540 R705
KOSUM UN 11 OKASA UN 11 N 2 255 540 R705
  KOS VD  3 AKNAT VD 11 N 1  80 460 W17
  KOS VD  3 AKNAT VD 11 N 2  80 460 W17
  KOS VD  3 ATNAB VD 11 N 1  80 460 R588-W5
  KOS VD  3 ATNAB VD 11 N 2  80 460 R588-W5
  KOS VD  3 NUMDI VD 11 N 1  80 460 R334
  KOS VD  3 NUMDI VD 11 N 2  80 460 R334
  KOS VD  3 UDODA VD 11 N 1  60 460 R334
  KOS VD  3 UDODA VD 11 N 2  60 460 R334
  KOS VD  3 XIVKA VD 11 N 1  80 460 R588
  KOS VD  3 XIVKA VD 11 N 2  80 460 R588
KOTAA K1 11 LAVAA K1 11 N 2 180 450 J16
KOTAA K1 11 WANTA K1 11 N 2 240 450 J54
KOTAM ES 11 LAGIS ES 11 N 1  95 285 L990
KOTAM ES 11 TEMLI ES 11 F 1  95 285 Z330
KOTAP LF 11 KETEX LF 11 F 2 195 500 UM728
KOTAP LF 11 OLZOM LF 11 F 1  65 195 J18
KOTEK EP 11 DODOD EP 11 F 1 100 660 Q10
KOTEK EP 11 DODOD EP 11 F 2 100 660 Q10
KOTEK EP 11 KURON EP 11 N 1 100 660 T709
KOTEK EP 11 KURON EP 11 N 2 100 660 T709
KOTEK EP 11 LOGDA EP 11 N 1 100 660 M866
KOTEK EP 11 LOGDA EP 11 N 2 100 660 M866
KOTEK EP 11 LUKOR EP 11 F 1 200 660 M866
KOTEK EP 11 LUKOR EP 11 F 2 200 660 M866
KOTEK EP 11 LULIN EP 11 N 1 100 660 T709
KOTEK EP 11 LULIN EP 11 N 2 100 660 T709
KOTEK EP 11 NEGUV EP 11 N 1 100 660 N133
KOTEK EP 11 NEGUV EP 11 N 2 100 660 N133
KOTEK EP 11 OBALU EP 11 N 1 200 660 L981
KOTEK EP 11 OBALU EP 11 N 2 200 660 L981
KOTEK EP 11 POBOK EP 11 N 1 100 660 M985
KOTEK EP 11 POBOK EP 11 N 2 100 660 M985
KOTEK EP 11 RODAK EP 11 N 1 200 245 M984
KOTEK EP 11 RODAK EP 11 N 2 200 245 M984
KOTEK EP 11 SKARY LZ 11 N 1 200 660 Z187
KOTEK EP 11 SKARY LZ 11 N 2 200 660 Z187
KOTEM EG 11 PILIP EG 11 F 1 200 245 M184
KOTEM EG 11 PILIP EG 11 F 2 260 430 UM184
KOTEN SY 11 LEPOD SY 11 N 1  35 245 G449
KOTEN SY 11 LEPOD SY 11 N 2 250 600 UG449
KOTER SK 11 TIPVA SK 11 N 1  50 245 W17
KOTIB UI 11 LURIN UN 11 N 1  95 540 B151
KOTIB UI 11 LURIN UN 11 N 2  95 540 B151
KOTIB UI 11 UDPUR UI 11 N 1 155 540 W174
KOTIB UI 11 UDPUR UI 11 N 2 155 540 W174
KOTID UL 11 OBEGA UL 11 N 2 265 540 L250
KOTID UL 11 SOGTO UL 11 N 1  55 540 L93
KOTID UL 11 SOGTO UL 11 N 2  55 540 L93
KOTIL SB 11 LOMIB SB 11 N 1 150 245 Z21
KOTIL SB 11 PADUL SB 11 N 1 150 245 Z21
KOTIN SK 11 ARORO MP 11 F 2 245 600 UN653
KOTIN SK 11 NENES SK 11 N 1 160 245 A323
KOTIS LF 11 SANCE LF 11 N 1  65 195 A3-R31
KOTIT LF 11 ETREK LF 11 F 2 195 500 UM616
KOTIT LF 11 LASUR LF 11 F 1 145 195 Y42
KOTIT LF 11 RETNO LF 11 F 2 195 500 UN852
KOTIZ PA 11 UCLON PA 11 N 1 100 179 G12
KOTKI SL 11 SORSU SL 11 N 2 250 600 UW22
KOTKU SP 11 LODIN SP 11 F 2 250 600 UP776
KOTKU SP 11 PUGUP SP 11 N 2 250 600 UP408
KOTKU SP 11 VUKOK SP 11 N 2 250 600 UP408
KOTLE K1 11 USOBE K1 11 N 1  90 179 V365
KOTNI SA 11 BOBAP SA 11 F 1 150 245 M424
KOTNI SA 11 BOBAP SA 11 F 2 250 450 UM424
KOTOB DT 11 LOBNA DT 11 N 2 245 600 UP161-UR986-UW411
KOTOB DT 11 NATLA DT 11 N 2 290 600 UP868-UW868
KOTOB DT 11 NAVED DT 11 N 2 245 600 UP161-UR986-UW411
KOTOD UR 11 GOLMA UR 11 F 1 155 520 N50
KOTOD UR 11 GOLMA UR 11 F 2 155 520 N50
KOTOL SA 11 ELABO SA 11 F 1  50 245 W10
KOTOP LF 11 MAMES LE 11 F 2 195 500 UM984
KOTOR LD 11 RUGOG LD 11 N 1  80 205 M986
KOTRA SB 11 ULVUX SB 11 F 2 260 600 UN741
KOTRU SB 11 ISMOB SB 11 F 1 200 245 Z7
KOTRU SB 11 PUKLA SB 11 F 1 210 235 Z82
KOTSA SB 11 MASTU SB 11 N 2 250 600 UZ30
KOTSA SB 11 OPLOL SB 11 N 2 250 600 UZ30
KOTSA SB 11 UTKUD SB 11 N 2 250 600 UZ41
KOTUK SA 11   OSA SA  3 F 1  60 245 W61
KOTUL SV 11   PBL SV  3 F 1  80 245 G427
KOTUL SV 11 TORIM SV 11 F 1  70 245 G442
KOTUN LF 11   BSN LF  3 F 2 195 265 UQ220
KOTUN LF 11 PODUK LF 11 F 2 265 500 UL613
KOTUS LY 11 TONDO LY 11 F 1  80 205 M749
KOTVO SO 11 PUBLI SO 11 N 2 330 385 CR11
KOTZA K3 11 RISHO K3 11 N 1  45 179 T468-V216
KOUGH MY 11 PEACH K7 11 N 1  70 600 Y421
KOUGH MY 11 PEACH K7 11 N 2  70 600 Y421
KOVAK LF 11   CAD LF  3 F 1  65 195 H34
KOVAK LF 11 LUMAN LF 11 N 1  65 195 H34
KOVAK LF 11 VANAD LF 11 N 1  65 195 A34
KOVAN ED 11 IBGES ED 11 F 2 245 660 T894
KOVAN ED 11 KISEK ED 11 F 1  50 255 T163
KOVAN ED 11 KISEK ED 11 F 2  50 255 T163
KOVAN ED 11   LBU ED  3 F 1  65 660 Y712
KOVAN ED 11   LBU ED  3 F 2  65 660 Y712
KOVAN ED 11 SUNEG ED 11 F 2 245 660 L608
KOVAN ED 11 UMDAS ED 11 F 2 245 660 T844
KOVAN ED 11 VABEN ED 11 F 2 245 660 T893
KOVAS LI 11 GIGGI LI 11 F 1 120 305 Q213
KOVAS LI 11 GIGGI LI 11 F 2 120 305 Q213
KOVAS LI 11 RAMEN LI 11 N 1 100 305 M732
KOVAS LI 11 RAMEN LI 11 N 2 100 305 M732
KOVAT SA 11 MIMEX SA 11 N 1 130 245 M789
KOVAT SA 11 UREVI SA 11 N 2 250 450 UM789
KOVAT SA 11 VINOS SA 11 N 1 130 245 M789
KOVBU SK 11 OPROG SK 11 F 1 130 245 A567
KOVBU SK 11   PIE SK  3 F 2 250 600 UW1
KOVEN UN 11 OMONA UN 11 N 1  65 540 B234
KOVEN UN 11 OMONA UN 11 N 2  65 540 B234
KOVER US 11 STELA US 11 N 1  55 540 L870
KOVER US 11 STELA US 11 N 2  55 540 L870
KOVER US 11 ULGUN US 11 N 1  55 540 L870
KOVER US 11 ULGUN US 11 N 2  55 540 L870
KOVES SB 11 BOLIR SG 11 F 2 260 600 UL301
KOVES SB 11 TEMED SB 11 N 2 250 600 UZ65
KOVGO SB 11 NAXOP SB 11 F 1 160 245 Z35
KOVGO SB 11 NAXOP SB 11 F 2 260 600 UZ45
KOVGO SB 11 NISBO SB 11 N 1 150 245 Z4
KOVGO SB 11 NISBO SB 11 N 2 250 600 UN857
KOVGO SB 11 UDIRA SB 11 N 1 150 245 Z4
KOVGO SB 11 UDIRA SB 11 N 2 250 600 UN857
   KO VI  2 RIDRA VI 11 F 1  75 280 W122
   KO VI  2 RIDRA VI 11 F 2  75 280 W122
KOVID UE 11 LURET UE 11 N 1  55 265 W193
KOVIN LF 11   BSN LF  3 F 2 195 295 UL194
KOVIN LF 11 DUCRA LF 11 F 2 195 500 UM728
KOVIN LF 11 NIDUV LF 11 F 2 195 500 UN872
KOVJY K3 11 MAWNO K3 11 N 1  41 179 T431-V549
KOVOD UU 11 LIVDA UU 11 N 1  95 540 N609
KOVOD UU 11 LIVDA UU 11 N 2  95 540 N609
KOVOD UU 11 MALNE UU 11 F 1  95 540 T52
KOVOD UU 11 MALNE UU 11 F 2  95 540 T52
KOVOD UU 11 URIMI UU 11 N 1  95 540 N609
KOVOD UU 11 URIMI UU 11 N 2  95 540 N609
KOVRI SB 11 MOSMU SB 11 N 2 250 600 UZ30
KOVRI SB 11 OPRAP SB 11 N 2 250 600 UZ30
KOVRI SB 11 XOBOB SB 11 N 2 250 600 UZ44
KOVRY K1 11 ZOSNO K1 11 N 1 120 179 V253
KOVTI SB 11 MOTPA SB 11 N 2 250 600 UP527
KOVTI SB 11 ORIRO SB 11 N 2 250 600 UZ26
KOVUD US 11 MAPUN US 11 F 1  55 540 N167
KOVUD US 11 MAPUN US 11 F 2  55 540 N167
KOVUN SA 11 POPLU SA 11 N 2 250 450 UZ114
KOVUN SA 11 RAXUR SA 11 F 2 250 450 UT670
KOVUS UK 11 ROLKA UK 11 N 1 195 660 M860
KOVUS UK 11 ROLKA UK 11 N 2 195 660 M860
KOVUS UK 11 TADUN UK 11 N 1  95 660 M983
KOVUS UK 11 TADUN UK 11 N 2  95 660 M983
KOVUS UK 11 VABOD UK 11 N 1  75 660 P26
KOVUS UK 11 VABOD UK 11 N 2  75 660 P26
KOWOK PA 11 RAGES PA 11 N 1  80 179 T373-V506
KOWOK PA 11 SAHOK PA 11 N 2 180 450 J511-Q811
KOWOK PA 11 UVHAL PA 11 N 1  30 179 V462
KOWOK PA 11 ZUNOS PA 11 N 1  50 179 T223-V462
KOXAG SB 11 ANISE SB 11 F 1 150 235 Z21
KOXAG SB 11 ANISE SB 11 F 2 250 600 UM540
KOXAG SB 11 GESBO SB 11 F 2 250 600 UM400
KOXAL SB 11 PAPAN SB 11 N 1 150 245 A430-Z85
KOXAM SM 11 TONOM SB 11 N 2 245 600 UA312
KOXER LO 11 XENAK LZ 11 F 1   0 245 Z649
KOXIM ES 11 ELPAX ES 11 F 1  95 660 N872
KOXIM ES 11 ELPAX ES 11 F 2  95 660 N872
KOXIN BG 11 NUTKA BG 11 N 1  46 285 Y34
KOXIN BG 11 NUTKA BG 11 N 2  46 285 Y34
KOXIR SB 11 MADKO SB 11 N 2 250 600 UZ51
KOXIR SB 11 NEMEP SB 11 N 2 250 600 UZ20
KOXIR SB 11 PACHO SB 11 N 2 250 600 UZ20
KOXIT SB 11 MASTU SB 11 N 2 250 600 UZ30
KOXIT SB 11 MUPEV SB 11 N 2 250 600 UZ30
KOXMY K1 11 NIBBE K1 11 N 1  60 179 V2-V465
KOXUD LI 11 NESTI LI 11 F 2 260 305 T102
KOZAR K6 11 LIVER K5 11 N 2 180 450 Q178
KOZIK K6 11 MCOOP K7 11 N 1  55 600 M594
KOZIK K6 11 MCOOP K7 11 N 2  55 600 M594
KOZIK K6 11 PIREX K6 11 N 1   0 600 L462
KOZIK K6 11 PIREX K6 11 N 2   0 600 L462
KOZIK K6 11 TARMO K7 11 N 1  55 600 L462
KOZIK K6 11 TARMO K7 11 N 2  55 600 L462
  KOZ LG  3 GOVOK LG 11 N 1 100 140 W58
  KOZ LG  3 KOGIS LG 11 N 1 100 140 W58
KOZLU LT 11 BRONZ LT 11 F 1 195 285 L854-N131-R55
KOZLU LT 11 BRONZ LT 11 F 2 285 660 UL854-UN131-UR55
KOZOC PA 11 PICNI PA 11 N 1  35 179 V385
KOZOC PA 11 RICVO PA 11 N 1  80 179 V506
KPASA K7 11 SHEEK K7 11 N 2 180 450 Q118
  KPC LG  3 LIAKI LG 11 F 1 110 245 L54
  KPC LG  3 LIAKI LG 11 F 2 250 660 UL54
  KPC LG  3 NIBOX LG 11 N 1  70 245 G80
  KPC LG  3 NIBOX LG 11 N 2 250 660 UG80
  KPC LG  3 NIPIS LG 11 F 1 150 245 N139
  KPC LG  3 NIPIS LG 11 F 2 250 660 UN139
  KPC LG  3 ROXOL LG 11 N 1  70 245 G80
  KPC LG  3 ROXOL LG 11 N 2 250 660 UG80
  KPC LG  3 SOTIX LG 11 F 1  80 245 N133
  KPC LG  3 SOTIX LG 11 F 2 260 660 UN133
  KPC LG  3 TIPAS LG 11 F 1  80 245 N137
  KPC LG  3 TIPAS LG 11 F 2 260 660 UN137
  KPG WA  3 ALEGO YB 11 N 1  40 600 A458
  KPG WA  3 ALEGO YB 11 N 2  40 600 A458
  KPG WA  3 BACAU WP 11 N 1 115 600 W43
  KPG WA  3 BACAU WP 11 N 2 115 600 W43
  KPG WA  3 MAKNI WA 11 N 1 100 600 J199
  KPG WA  3 MAKNI WA 11 N 2 100 600 J199
  KPG WA  3 MUBRA WA 11 N 1  95 600 W33
  KPG WA  3 MUBRA WA 11 N 2  95 600 W33
  KPG WA  3 NUVPI WA 11 N 1  70 600 W35
  KPG WA  3 NUVPI WA 11 N 2  70 600 W35
  KPG WA  3 OLRET WA 11 F 2 290 600 T20
  KPG WA  3   WGP WA  3 N 1  60 600 W33-W43
  KPG WA  3   WGP WA  3 N 2  60 600 W33-W43
  KPL LG  3 ASPIV LG 11 N 1 140 245 N127
  KPL LG  3 ASPIV LG 11 N 2 250 660 UN127
  KPL LG  3 SUTIS LG 11 N 1  80 245 H59
  KPL LG  3 XERIS LG 11 F 1 120 245 Y94
  KPO RK  3 APARU RK 11 N 1  90 600 V11-Y744
  KPO RK  3 APARU RK 11 N 2  90 600 V11-Y744
  KPO RK  3 BULGA RK 11 N 1  80 600 G585-Y685
  KPO RK  3 BULGA RK 11 N 2  80 600 G585-Y685
  KPO RK  3 ELAPI RK 11 N 1  80 600 G585-Y685
  KPO RK  3 ELAPI RK 11 N 2  80 600 G585-Y685
  KPO RK  3 LAPAL RK 11 N 1  60 600 V549-Y659
  KPO RK  3 LAPAL RK 11 N 2  60 600 V549-Y659
  KPO RK  3 LOSTO RK 11 N 1  90 600 V11-Y744
  KPO RK  3 LOSTO RK 11 N 2  90 600 V11-Y744
  KPS VT  3 VUTHI VT 11 N 1  60 260 W10
  KPS VT  3 VUTHI VT 11 N 2  60 260 W10
